catalog,family,catalog_order,family_order,family_puzzle_order,puzzle_name,level_slug,puzzle_string,wrenches,best_track_count_display,best_track_cells,best_additional_segments,best_total_track_segments,submitted_solution_count,example_solution_string,example_solution_steps,example_solution_id,level_url,example_solution_url,thumbnail_url,catalog_url,status
Express,Prince Edward Island,41,8,2,Teamwork,teamwork,hh3Pfw6GkaJ007OaC5OBoROja,8,16+4,16,4,20,6624,2C1v4h1J6J6Dv2CQInL2J3J2h3o,16,6796,https://trainyard.ca/solutions/teamwork,https://trainyard.ca/4bn,https://s3.amazonaws.com/TrainyardSiteMisc/images/puzzles/teamwork_thumb.png,https://trainyard.ca/expressSolutions,ok
Express,Prince Edward Island,42,8,3,Return Policing,returnPolicing,hh6R5R5R5Pcw5R5R5R4GidqqOdaa,8,11+4,11,4,15,7881,05Cv5hn1v6mv5KSv4h,45,692742,https://trainyard.ca/solutions/returnPolicing,https://trainyard.ca/5WUq,https://s3.amazonaws.com/TrainyardSiteMisc/images/puzzles/returnPolicing_thumb.png,https://trainyard.ca/expressSolutions,ok
Express,Prince Edward Island,43,8,4,Formatic,formatic,hh003PboOdaaPco5GobG0,8,10+5,10,5,15,8684,06CFv01H1A4KIo4ho,12,26135,https://trainyard.ca/solutions/formatic,https://trainyard.ca/2akH,https://s3.amazonaws.com/TrainyardSiteMisc/images/puzzles/formatic_thumb.png,https://trainyard.ca/expressSolutions,ok
Express,Prince Edward Island,44,8,5,Rainbow Arrow,rainbowArrow,hh0Paw2Giao3Pbw2GiaC3R2OEOO3Pew2Giah3Pcw2Giaa,9,16+12,16,12,28,8037,8CB1Iz2hR1rH5KP3C1kV3h1np,30,2769385,https://trainyard.ca/solutions/rainbowArrow,https://trainyard.ca/2hM7j,https://s3.amazonaws.com/TrainyardSiteMisc/images/puzzles/rainbowArrow_thumb.png,https://trainyard.ca/expressSolutions,ok
Express,Nova Scotia,45,9,1,One Way,oneWay,hh03OBo7GcaC1PawPbw2OBo03OBo,8,12+6,12,6,18,6492,02C2CQQzA2j2LN5hr6h,18,2479504,https://trainyard.ca/solutions/oneWay,https://trainyard.ca/2g8ES,https://s3.amazonaws.com/TrainyardSiteMisc/images/puzzles/oneWay_thumb.png,https://trainyard.ca/expressSolutions,ok
Express,Nova Scotia,46,9,2,Roundabout,roundabout,hh0Oah01OBa1GedGO1Ojo3R5R1Oso3R,9,21+5,21,5,26,9710,3Cv6Hv1CQQQVjvh3J1o3hVv5Do4ho,18,2164522,https://trainyard.ca/solutions/roundabout,https://trainyard.ca/2ekec,https://s3.amazonaws.com/TrainyardSiteMisc/images/puzzles/roundabout_thumb.png,https://trainyard.ca/expressSolutions,ok
Express,Nova Scotia,47,9,3,Chromashift,chromaShift,hh05OaC1Paw1Oao2OBC1Gkba1Ojo2OsC1Paw1Oso0,9,22+7,22,7,29,7248,7Cv3CvJ5JH3v1AJ1C1x1JhMmQuuo1ho,21,936012,https://trainyard.ca/solutions/chromaShift,https://trainyard.ca/7kuw,https://s3.amazonaws.com/TrainyardSiteMisc/images/puzzles/chromaShift_thumb.png,https://trainyard.ca/expressSolutions,ok
Express,Nova Scotia,48,9,4,Balsam,balsam,hh07GbbO6Ozaaqq00,9,12+6,12,6,18,10767,2Cv5Dr4Ct5hA6lx5ho0,22,1108538,https://trainyard.ca/solutions/balsam,https://trainyard.ca/8jvk,https://s3.amazonaws.com/TrainyardSiteMisc/images/puzzles/balsam_thumb.png,https://trainyard.ca/expressSolutions,ok
Express,Nova Scotia,49,9,5,Boomerang,boomerang,hh5Pbw6Pew6Pcw7Ouaa00Gbclo,9,12+6,12,6,18,8942,4C1v4N1A4H1o4hv6mr5hA,21,61844,https://trainyard.ca/solutions/boomerang,https://trainyard.ca/2mJn,https://s3.amazonaws.com/TrainyardSiteMisc/images/puzzles/boomerang_thumb.png,https://trainyard.ca/expressSolutions,ok
Express,Newfoundland,50,10,1,Taxing,taxing,hhOjo5GmaCOsh0003OaoGdaC5OBh,8,20+6,20,6,26,4959,1v2CQ2J1CM2lRQSL2J3J2J3hBvJ4J6h,16,535093,https://trainyard.ca/solutions/taxing,https://trainyard.ca/54Df,https://s3.amazonaws.com/TrainyardSiteMisc/images/puzzles/taxing_thumb.png,https://trainyard.ca/expressSolutions,ok
Express,Newfoundland,51,10,2,Dousing The Flame,dousingTheFlame,hhOsaROsaGeaoOsaROsa1Osa3Osa005Pco0,9,19+9,19,9,28,5444,7J1JhM1JhRnFSuo3mv5Ht6J5ho,19,6807,https://trainyard.ca/solutions/dousingTheFlame,https://trainyard.ca/4bz,https://s3.amazonaws.com/TrainyardSiteMisc/images/puzzles/dousingTheFlame_thumb.png,https://trainyard.ca/expressSolutions,ok
Express,Newfoundland,52,10,3,Duplex,duplex,hhR5ROjo5OBhR5OBhOjo5ROjo5OBhR5RGcaC5GiaC,9,18+11,18,11,29,4874,8v3C2lTFTs2Lhjnx2t3m2J3J2o3h,14,1167096,https://trainyard.ca/solutions/duplex,https://trainyard.ca/8Eb2,https://s3.amazonaws.com/TrainyardSiteMisc/images/puzzles/duplex_thumb.png,https://trainyard.ca/expressSolutions,ok
Express,Newfoundland,53,10,4,Pals,pals,hhGcbF5GibM05OCi3Oka01Otq0,9,21+10,21,10,31,7721,1v3C2lTBIx1CRVujjvh1J3o2J6J6ho,27,2613539,https://trainyard.ca/solutions/pals,https://trainyard.ca/2gTqm,https://s3.amazonaws.com/TrainyardSiteMisc/images/puzzles/pals_thumb.png,https://trainyard.ca/expressSolutions,ok
Express,Newfoundland,54,10,5,Refresh,refresh,hh04GcaJ2Paw2OBhGcaJ5OBhGcaJ2Pcw2OBh0,10,11+8,11,8,19,9597,05IF1QB2MJ2m2nj1QS0,20,871657,https://trainyard.ca/solutions/refresh,https://trainyard.ca/6XXj,https://s3.amazonaws.com/TrainyardSiteMisc/images/puzzles/refresh_thumb.png,https://trainyard.ca/expressSolutions,ok
Express,Bonus: Yukon,55,11,1,Partnership,partnership,hh1GiaC1GeaJ1Gcav0007ODqh3Olah,8,23+7,23,7,30,3873,C5vhQFSQQo2J6J4CFA4HRpQQQvh5o,21,1630254,https://trainyard.ca/solutions/partnership,https://trainyard.ca/2bhRG,https://s3.amazonaws.com/TrainyardSiteMisc/images/puzzles/partnership_thumb.png,https://trainyard.ca/expressSolutions,ok
Express,Bonus: Yukon,56,11,2,Reciprocate,reciprocate,hh04OavGbaJ3GbaCOavOjJ2R2OBJOsCGeaJ3GeavOsC0,10,24+16,24,16,40,2990,7CUTFQTv2Njv3Qt1HQ3DTt2hRSpRSo,13,6833,https://trainyard.ca/solutions/reciprocate,https://trainyard.ca/4c3,https://s3.amazonaws.com/TrainyardSiteMisc/images/puzzles/reciprocate_thumb.png,https://trainyard.ca/expressSolutions,ok
Express,Bonus: Yukon,57,11,3,Impact,impact,hh3GedOO07Omaa5OEqq07GbdOO,9,12+2,12,2,14,3542,0hv5CPv2QQVoh4J6J0,11,63295,https://trainyard.ca/solutions/impact,https://trainyard.ca/2nch,https://s3.amazonaws.com/TrainyardSiteMisc/images/puzzles/impact_thumb.png,https://trainyard.ca/expressSolutions,ok
Express,Bonus: Yukon,58,11,4,Moonbeams,moonbeams,hh2Pew1Pcw4RRR07OvOO3GedEs0,10,19+4,19,4,23,4804,1C1Q1v2J3J2hQQzo5J4CQt3hRQpo,90,2681426,https://trainyard.ca/solutions/moonbeams,https://trainyard.ca/2hh4C,https://s3.amazonaws.com/TrainyardSiteMisc/images/puzzles/moonbeams_thumb.png,https://trainyard.ca/expressSolutions,ok
Express,Bonus: Yukon,59,11,5,Sibilant,sibilant,hhGcaC3OsoOsoOso7GcbG03GcbG03GcaC3OahOahOah,10,20+9,20,9,29,3276,1v6J2HSo1A1Co3DQPv3t1ht3J2mTv1o,14,69239,https://trainyard.ca/solutions/sibilant,https://trainyard.ca/2q6r,https://s3.amazonaws.com/TrainyardSiteMisc/images/puzzles/sibilant_thumb.png,https://trainyard.ca/expressSolutions,ok
Express,Bonus: Northwest Territories,60,12,1,Down Under,downUnder,hh05OaaOaJOaoOaCOah9GeahGeaCGeaoGeaJGeaa0,10,20+11,20,11,31,4970,7CTBBBv1J6J6J6hAHPrJ2hSSSo,22,1391786,https://trainyard.ca/solutions/downUnder,https://trainyard.ca/9VPk,https://s3.amazonaws.com/TrainyardSiteMisc/images/puzzles/downUnder_thumb.png,https://trainyard.ca/expressSolutions,ok
Express,Bonus: Northwest Territories,61,12,2,Snowracer,snowracer,hh6Giaa2R3Giah3RR1Giao1R3R1Ojo1RR3Ojh3R2Oja,5,24+5,24,5,29,1081,1CQQTT2J2hP2hv2h3hQv3v2hv2A3J2nQQQo,24,1198527,https://trainyard.ca/solutions/snowracer,https://trainyard.ca/8Qch,https://s3.amazonaws.com/TrainyardSiteMisc/images/puzzles/snowracer_thumb.png,https://trainyard.ca/expressSolutions,ok
Express,Bonus: Northwest Territories,62,12,3,Right of Passage,rightOfPassage,hh1OsoRGebHROso01OaC03Osh03Oaa,9,19+9,19,9,28,2380,7CsUEQA1hjM2J3KQTo3J1J4hko,12,1393605,https://trainyard.ca/solutions/rightOfPassage,https://trainyard.ca/9WpP,https://s3.amazonaws.com/TrainyardSiteMisc/images/puzzles/rightOfPassage_thumb.png,https://trainyard.ca/expressSolutions,ok
Express,Bonus: Northwest Territories,63,12,4,Lamport,lamport,hhGeaCOsh1Osh1OshGeaC2R1R0R1R1R0R1R2GbaCOao1Oao1OaoGbaC,10,20+6,20,6,26,328,7hM1J1hA1hzo2J2J3J1Cpv2JCL1J1Ct,9,1199421,https://trainyard.ca/solutions/lamport,https://trainyard.ca/8Quf,https://s3.amazonaws.com/TrainyardSiteMisc/images/puzzles/lamport_thumb.png,https://trainyard.ca/expressSolutions,ok
Express,Bonus: Northwest Territories,64,12,5,Midland,midland,hh2GeahGeahGeah9Oja5OBaOja2Pbc2OBaOja5OBa9GbahGbahGbah,10,17+12,17,12,29,2077,9JHo3UnA1C2t3H2pUo1H3KBTo,35,2673869,https://trainyard.ca/solutions/midland,https://trainyard.ca/2heDF,https://s3.amazonaws.com/TrainyardSiteMisc/images/puzzles/midland_thumb.png,https://trainyard.ca/expressSolutions,ok
Express,Bonus: Nunavut,65,13,1,Entanglement,entanglement,hhGeaCRRGeavRROvOO001Pco7Pbo7Paw,11,20+7,20,7,27,7931,7hv1NQQo1NIt3CLhA4J1J3J2J3hR1o,21,424902,https://trainyard.ca/solutions/entanglement,https://trainyard.ca/4rvy,https://s3.amazonaws.com/TrainyardSiteMisc/images/puzzles/entanglement_thumb.png,https://trainyard.ca/expressSolutions,ok
Express,Bonus: Nunavut,66,13,2,Dufferin Gate,dufferinGate,hhGcao2Pbw2Giah3Pbw6Pbw3Omaa2Pcw6Pbw6Pbw3Gcah2Pbw2Giao,10,17+5,17,5,22,2901,1v2CQ2J2J3JC1x3nu1x6J6J3QQ1jQ,14,1205047,https://trainyard.ca/solutions/dufferinGate,https://trainyard.ca/8SgH,https://s3.amazonaws.com/TrainyardSiteMisc/images/puzzles/dufferinGate_thumb.png,https://trainyard.ca/expressSolutions,ok
Express,Bonus: Nunavut,67,13,3,Jumping Joy,jumpingJoy,hh3Gkah02OBo1Ojo4RPboR4OBo1Ojo02GkaC,8,18+6,18,6,24,1687,1CI5Dnv4h1J1v6J2C1J1M2hQpBo5o,13,1611678,https://trainyard.ca/solutions/jumpingJoy,https://trainyard.ca/2bbVY,https://s3.amazonaws.com/TrainyardSiteMisc/images/puzzles/jumpingJoy_thumb.png,https://trainyard.ca/expressSolutions,ok
Express,Bonus: Nunavut,68,13,4,Sidewinder,sidewinder,hh9RRR2Oaa2R2Gbah3Pbr3Oaa2Pab2Gbah3R3Oaa2R2Gbah,10,27+10,27,10,37,1392,1CQQQBvCt3Nt1J2Ct1CpB1JKv2J1St1CQo2hv,54,1612138,https://trainyard.ca/solutions/sidewinder,https://trainyard.ca/2bc6c,https://s3.amazonaws.com/TrainyardSiteMisc/images/puzzles/sidewinder_thumb.png,https://trainyard.ca/expressSolutions,ok
